"","tweets","location","Score","Sentiment"
"406","ysjagan is caught on the wrong side of things once again showing his alliance with bjp and neglecting the fight for justice for the people of ap and for scs apdharmaporatam bewithbabu becauseofyou ","",-0.5,"negative"
"407","modijiagain ysjagan ithe e year ap people antha kabodhule","Hyderabad, India",0,"neutral"
"408","and they think ysjagan accused in  cases spent  months in jail came into politics for public service kallu unna chudaleni kabodhu ","India",-1.55,"negative"
"409","kasyapcvm ktrtrs ysjagan nen anthe manchi decision ithe support chestha chetha ithe cheyanu","India",0.5,"positive"
"410","love with money  ysjagan love with publicity  ncbn love with humanity  pawankalyan  chudaleni kabodhu ","Southern part of India",2,"positive"
"411","ap cm ye environmental violations   so called main opposition politician ysjagan eppudaina ee point raise chesaada  saynotoplastic  bewithbabu becauseofyou ","Southern part of India",-0.1,"negative"
"412","ravib ysjagan ktrtrs anna thats a heart melting incident","somewhere in india",-0.25,"negative"
"413","kazavk haribabutdp ysjagan ktrtrs anthey ga anthey gaaa","somewhere in india",0,"neutral"
"414","ursravindrababu yeswanth brady tvofficial kapaulofficial ncbn umasudhir ysjagan rbd dont get strain take a break ap ppl kw very well about the leaders of the state thataway they elected the correct person","somewhere in india",0.55,"positive"
"415","ursravindrababu yeswanth brady tvofficial kapaulofficial ncbn umasudhir ysjagan fst njoy the break bro its lessthan months to renew the period","somewhere in india",-0.25,"negative"
"416","playboy ysrcparty ncbn ysjagan lak crores target","somewhere in india",0,"neutral"
"417","ursravindrababu yeswanth brady tvofficial kapaulofficial ncbn umasudhir ysjagan u never get a chance to buy drinks  bz its jagan xprt in selfgoals","somewhere in india",0.25,"positive"
"418","ysjagan and ysrcp followers  situation right now ofter hugging trs party chennaitdpforum tdpx tdpliveupdates tdpsatish tdptrending ","somewhere in india",0.8,"positive"
"419","manvidad ktrtrs ysjagan do you think north indian ppl will give chance for south that never gonna happen and this federal front was only to support narendramodi  and its masterplan of amitshah","u can find me",0.75,"positive"
"420","ktrtrs nagakumar ysjagan how come ysjagan will accept this when you guys are ppl who opposing special status for ap and you are the ppl in party meeting who scolded ysrajshekar reddy but i dont want to blame you ktrtrs but how come a son ysjagan can accept this ysrcparty g","u can find me",0.05,"positive"
"421","mallika ktrtrs ysjagan damn you have just did a big mistake you said you will work under kcr not jagan ohh man so jagan is nothingparty meeting who scolded ysrajshekar reddy but i dont want to blame you ktrtrs but how come a son ysjagan can accept this ysrcparty g","u can find me",-1.75,"negative"
"422","icmallikarjuna madurirajkumar ktrtrs ysjagan scripted tiger sry by mistake you told about jagan kindly delete the tweet and tweet it again you kindly watch sakshi as you can clearly see the scripts written for jagan","u can find me",0.25,"positive"
"423","mallika ktrtrs ysjagan do you read some english news papers where he told i will support bjp he had given his statement clearly if modi wants he will support him","u can find me",1,"positive"
"424","skaranjsp to all the ycrscp batch out there watch this you know about jagan mohan reddy ysjagan inka sadduko dora  nuvvu nee paytm batch ni baga maintain chesthunnav learly see the scripts written for jagan","u can find me",0,"neutral"
"425","ysjagan please do think may be a chance may be the last ","u can find me",1.25,"positive"
"426","ursravindrababu ysjagan ysrcparty we are with you sir tcozuxkscsylc","Hyderabad, India",0.25,"positive"
"427","harishreddym ysjagan ysrcparty great efforts from you time to showcase the truth with factsduko dora  nuvvu nee paytm batch ni baga maintain chesthunnav learly see the scripts written for jagan","Hyderabad, India",1.5,"positive"
"428","ursravindrababu ysjagan ysrcparty ncbn babu knows well what will happen if he keep social media activist behind the bars he will not take that step sir","Hyderabad, India",1.05,"positive"
"429","hello everyoneplease save indian ppl from qnetscam we protested today regarding qnetscam ktrtrs pawankalyan hydcitypolice commissionrghmc pmoindia twitterindia andhrapradeshcm sadhgurujv ysjagan minittelangana ","HIGHderabad",-0.1,"negative"
"430","unlike ncbn ysjagan hasnt took part in the successful unitedindiarally held today under the leadership of mamataofficial this made  ysrcparty stand crystal clear in their support  narendramodi thus betraying people of ap ysrcpexposedagain unitedindiaatbrigade","Bengaluru, India",1.85,"positive"
"431","arent asadowaisi telanganacmo and ysjagan invited ","Hyderabad, India",0,"neutral"
"432","pasagadaprashad ysjagan ncbn epicsjagan invited ","",0,"neutral"
"433","electionaddaen ysjagan isnt invited because hes bjp chamcha number ","Krishnalanka Via Palakollu",0,"neutral"
"434","kapaulofficial sancorps rahulgandhi pawankalyan ktrtrs naralokesh ysjagan indianredcross ndtv show me jesus in real  i will pay you crore  lekunte just  lakhs ivvu enough kapaulofficial","Krishnalanka Via Palakollu",-0.1,"negative"
"435","ysjagan hi anna here was a small suggestion from my side as a party member please think over pharmacist role in village to explain people about medicine in such way that person should available in village officially like pharmacist in hospital please think over it anna","",2.3,"positive"
"436","ktrtrs ysjagan bc corporation loans sanctioned me  k t r sir","Hyderabad, India",0,"neutral"
"437","ysjagan jagan garu mere maku cm kavaliall the best god bless you","Andhra Pradesh, India",1.5,"positive"
"438","iammganesh ysjagan ysrcparty janasenaparty shantisingaluri chandupspkfan real comment public no like this waste","Hyderabad, India",0,"neutral"
"439","nagaraju ysrcparty taruns ysjagan rojaselvamanirk mostly broo","Vishakhapatnam, India",0,"neutral"
"440","every time ncbn says deshanni kapada danki desh bachana ke liye he means telugu deshanni jaitdp   he looks damn frightened  fear of losing the power to ysjagan is quiet evident from his speech alliance with incindia is the last nail in his coffin","",-2.35,"negative"
"441","umasudhir ktrtrs ysjagan do you remember modis new year interview where he clearly said kcr is not working for any federal front and had kcr been working on it modi would have known uma you have to understand their nexus and agenda of weakening antimodi front","Hyderabad, India",1.05,"positive"
"442","i couldnt see ktrtrs and ysjagan in the mega opposition rally at kolkata are they trying to form alliance with political parties of other countries tvtelugu","Hyderabad, India",-0.5,"negative"
"443","ktrtrs ysjagan federal front particularly that defines and demands the need for better allocation and representation of sentiments of regional aspirations is a move in the right direction nice to see leaders raising above state politics way to go congratulations and best wishes","Hyderabad, India",4.55,"positive"
"444","ncbn mamataofficial narendramodi ktrtrs share your address i like to send a saree and some bangles to your father who failed to fight against modi and joined a financial criminal ysjagan at the end trspartyonline time to pack up your dramas","Toronto",-0.15,"negative"
"445","ktrtrs ysjagan haha kcr garu and jagan garu  kothaga respect enti ra sanasi avvasaram ietgey garu else you guys degrade others to great extent is in your family culture please stop these kind of bullshit over actione to pack up your dramas","Toronto",1.45,"positive"
"446","varunc ktrtrs ysjagan ysrcparty nritrs sathyahyd iamakbarowaisi asadowaisi raokavitha trsharish two goons at one place haha  oh god please save ap from stupidsture please stop these kind of bullshit over actione to pack up your dramas","Toronto",1.1,"positive"
"447","deeprk ncbn mamataofficial narendramodi ktrtrs ysjagan trspartyonline kcr cheated own people with false promises that is vennupottu kcr cheated tdp congress and now time for bjp and ysrcp  that is national level vennupotu so better stop barking you pinky dogs  time roll off your comedy showsso lack experience","Toronto",-0.0499999999999999,"negative"
"448","jmsredde vahinipathi ktrtrs ysjagan dna test is available can show me in india who managed to earn thousands of crores in just  years out which ed sized k crores is that not a proof  running party for so long even being in chair at least once you think its fun  where money comes from ","Toronto",2.15,"positive"
"449","deeprk paruchuri ncbn mamataofficial narendramodi ktrtrs ysjagan trspartyonline i call it revolt if you call it venupotu then let me remain you one think kcr is the first person to visit viceroy hotel and later became minister in cbn cabinet","Melbourne, Victoria",-0.1,"negative"
"450","yajivydder ktrtrs ysjagan its too early","Hyderabad, India",0,"neutral"
"451","paruchuri ncbn mamataofficial narendramodi ktrtrs ysjagan trspartyonline tell your vennupotu star to stop acting dramas and start showing some ethics and morals and pack up yellow guys","Hyderabad, India",1.4,"positive"
"452","ktrtrs ysjagan somehow i didnt liked it but lets see whats gonna happen in future","Hyderabad, India",0.5,"positive"
"453","rgvzoomin ncbn ysjagan narendramodi realdonaldtrump jesuschrist cheersure","Hyderabad, India",0,"neutral"
"454","ysjagan i have seen your interview with one of the dirty channel i think you have to be oppsition for ten years then you can give straight ans to media ","",-0.15,"negative"
"455","ysjagan change u r mind and use political language","Kanigiri",0,"neutral"
"456","vivekjanasena ysjagan vinnam bro","",0,"neutral"
"457","kamballateja ktrtrs ysjagan self made ante enti brother","",0.4,"positive"
"458","saiprakash ktrtrs ysjagan ktr this will help congress in loksabha election","",0,"neutral"
"459","rgvzoomin ncbn ysjagan narendramodi realdonaldtrump jesuschrist instead of making laxmi ntr do biopic of sunny leon","",0.6,"positive"
"460","lakshmi ktrtrs ysjagan this is going to be one more self goal of jail babu","",-0.8,"negative"
"461","doondig ysjagan recent gane trs party opposed special status to ap brother adi sakshi channel lo chupiyaru","",0.4,"positive"
"462","malliar ktrtrs ysjagan amaravathi capital is different location from amaravathi temple brother","",0.4,"positive"
