"","tweets","location","Score","Sentiment"
"2353","paruchuri yugeshtaunk ncbn mamataofficial narendramodi first let cbn give account of central govts grants utilisation people want modi once again","Bengaluru, India",0.6,"positive"
"2354","ncbn mamataofficial narendramodi entire india is with modi let the dynastic rulers give the way for democratically elected representatives jai modi we are with modi","Bengaluru, India",0,"neutral"
"2355","ncbn save dynasty save their coterie shame on you people we are united to finish the dynastic politics in india and save the interests of common people","Bengaluru, India",0.75,"positive"
"2356","onlytrs ncbn it is already been given to cbi right and thats one of the reason he is not allowing cbi to ap but he doesnt know the fact that base of of case is in hyd cbn should surely attenf it sunnewstamil thanthitv ndtv zeenews bbctamil aajtak bsindia etnowlive deccanherald timesnow deccanchronicle httweets dna mumbaimirror","Hyderabad, India",1.4,"positive"
"2357","ncbn save india from power brokers assembled in kolkatta","",0.75,"positive"
"2358","top quotes from mamataofficial  mega opposition rally must readomarabdullah aamaadmiparty jknc mamataofficial ncbn arvindkejriwal shatrugansinha hardikpatel sinhayadavakhilesh sachinpilot ashokgehlot asadowaisi shehlarashid ","Jammu And Kashmir",-0.5,"negative"
"2359","ncbn great","Jammu And Kashmir",0.5,"positive"
"2360","ncbn advance wishes to your  mlas of nd legislative assembly of ap  ktrTmaadmiparty jknc mamataofficial ncbn arvindkejriwal shatrugansinha hardikpatel sinhayadavakhilesh sachinpilot ashokgehlot asadowaisi shehlarashid ","Bangalore",1.85,"positive"
"2361","cnnnews jaitdp bjpindia ncbn comedy yaar people dont even know who is cbn ntr said save democracy to defeat indira now cbn is with congress","Bangalore",0.6,"positive"
"2362","ncbn tdp government can create a small customized region or revenue district based movie with developments in amaravati in coastal andhra region and rayalaseema region present them at each village by ap government it can potentially bring high results in the next elections","",0.6,"positive"
"2363","ncbn dear honorable cm sirseniors yearsreceiving pension have to do finger print verification yearly is physical challenging task many times their thump prints are worn out and not working if tdp can ease this task it will seniors and their families win a big mileage","",3,"positive"
"2364","timesnow ncbn st priyodarshi ap decided to save ap from cbn","",0.5,"positive"
"2365","ncbn the way tdp party men created the problems with every caste is really astonishing","",-0.25,"negative"
"2366","timesnow ncbn ap people want to save ap from cbn","",0.5,"positive"
"2367","ncbn we will fight against the gang of corruption and opportunistic people and save india and quit corruption and namoagain","Bangalore",-2.55,"negative"
"2368","ncbn one modi   creating terror in minds of family parties       in every corner of india survival mode on for anti nationals and corrupts  months Mre worn out and not working if tdp can ease this task it will seniors and their families win a big mileage","United States",-2.77555756156289e-17,"negative"
"2369","ncbn mamataofficial narendramodi they are opposite to you mr ncbn  twists amp turns wont work this time    and corrupts  months Mre worn out and not working if tdp can ease this task it will seniors and their families win a big mileage","United States",0.65,"positive"
"2371","telugu all of this is purely on balayya amp ncbn they made box office super star      ntr a disaster ntr from swargam haunt nbk amp ncbn forever","United States",-0.3,"negative"
"2372","ncbn cbn not save india your program is  save tdp  else you will be shave","Annavaram",0.5,"positive"
"2373","ncbn bjp have not divided the people the so called mahaghatbandan is a ghatbandhan of corruption and scams people dont believe you","India",-1.25,"negative"
"2374","ncbn mamataofficial narendramodi pl see that you dont lose power in ap people are not happy but whats surprising is your sudden hate on modi","India",-0.25,"negative"
"2375","pasagadaprashad ysjagan ncbn epicsee that you dont lose power in ap people are not happy but whats surprising is your sudden hate on modi","",-0.25,"negative"
"2376","ncbn  nice joke next psee that you dont lose power in ap people are not happy but whats surprising is your sudden hate on modi","",0.85,"positive"
"2377","ncbn we are proud to be a member of tdp","",0.75,"positive"
"2378","mamataofficial arvindkejriwal yadavtejashwi jigneshmevani yadavakhilesh ncbn u dont even have an agenda apart from modi hatao untill when will u do these faltu rallies arvindkejriwal coming from delhi he has already made raita of delhi he will be of no help ","Bengaluru, India",0,"neutral"
"2379","ncbn please write english language","",1,"positive"
"2380","ncbn mamataofficial narendramodi please write in english language","",1,"positive"
"2381","hdkumaraswamy ncbn nammahdk why dont you write my father hd devegowda why are you feeling shy of your father","Delhi",-0.15,"negative"
"2382","timesnow ncbn only ambition is save dynasty show any leaders party which has second line leadership other than dynasty","",1.1,"positive"
"2383","hdkumaraswamy ncbn nammahdk chor gang","Bangalore",-0.8,"negative"
"2384","arunkumar hddevegowda mamataofficial ncbn hdkumaraswamy yadavakhilesh pawarspeaks yadavtejashwi shatrugansinha hardikpatel appa mp seats inda pm of indiamaga mla seats inda cm of karnataka d ones who played wih democracy d most disrespectin ppls mandate r now givin gyaan abt democratic valuesthu hdknotmycmappamaga combo now joining hands wit more chors thugbandhaninkolkata","Bangalore",1,"positive"
"2385","deeprk ncbn mamataofficial narendramodi trspartyonline drama in all political parties all parties corrupted rip politicians","Secunderabad, Hyderabad",-1.5,"negative"
"2386","gargac ncbn jaitdp teloogoo andhrapradeshcm southindians anushkar truthofwb sanjayuvacha tehseenp madanmitraoff shubhamgangulee harvard phd my ass","",-0.5,"negative"
"2387","gargac ncbn jaitdp teloogoo andhrapradeshcm southindians anushkar truthofwb sanjayuvacha tehseenp madanmitraoff shubhamgangulee premier is called in a communist state not in a democracy","",0.4,"positive"
"2388","ncbn todays biggest take away to indian voters is a new product is launched called  save democracy corn oil with lot of side effects corruptioni nflationterrorismblack moneyloot by politicians n with so many side effects this product is doomed to fail","",0.2,"positive"
"2389","zainabsikander mamataofficial obviouslyyou destroyed yadavakhileshyou destroyed laluprasadrjdyou destroyed mamataofficialyou destroyed bspindiayou destroyed ncbnso we have to come togethera lion should not eat the dear but starve to deathmamatarally brigadechalo mahathugsinkolkata","Schiaparelli",-0.05,"negative"
"2390","ncbn mamataofficial narendramodi sir why dont you think of coming parliament election participate all states because we are having national tdp try to make one seat in all states","",0.25,"positive"
"2391","ncbn new pm will come from whose family","Bengaluru, India",0.8,"positive"
"2392","mkstalin mamataofficial yadavakhilesh ncbn good  speak coming parliament election participate all states because we are having national tdp try to make one seat in all states","",0.75,"positive"
"2394","schemes benefitted  per cent of ap peopletelugu desam  chandrababunaidu tdp ncbn andhrapradesh jaitdp ncbn","Andhra Pradesh, India",1,"positive"
"2395","big shock for ysr supporterswe pity jagan for digging his own graveyard by joining hands with entire andhra enemy kcrgod is with ap and appoint ncbn as andhrapradeshcm for next  years with support from jaitdp and disappointed ysrcp supporterscheersbewithbabu ","Andhra Pradesh, India",-2.75,"negative"
"2398","tsrtchq tsrtc  service no vijayawada to hyderabad dated th january  garuda plus  horrible bus ac ineffective bus is like a dabba beside amravati bus was excellent i made a mistake by taking garuda  apsrtc buses were excellent ktrtrs ncbn","",-1,"negative"
"2399","republic derekobrienmp ur great by rectifying these people sharadyadavmp  you shouldnt have stopped him abhishekaitc aitcofficial  mahagatbandhan is trembling salmannizami ncbn farooqabdullah arvindkejriwal laluprasadrjd vandemataram started from bengal amp engulfed india","",0.4,"positive"
"2400","tsrtc tsrtchq service no  th january vijayawada to hyderabad is a dabba amp dokku bus garuda plus  ac ineffective and in worst condition apsrtc amravati was beside this bus  they r in excellent condition sorry i had booked in this bus ktrtrs ncbn","",-1,"negative"
"2401","mkstalin mamataofficial yadavakhilesh ncbn one of your best speech sabnd the way u spoke bengali too awe","",0.75,"positive"
"2402","ncbn all corrupted parties came together scared of being intoragted in scams remember cbn truth always prevail","",-0.5,"negative"
"2403","ncbn good","Bengaluru, India",0.75,"positive"
"2404","ncbn gunturgoap great","Bengaluru, India",0.5,"positive"
"2405","ncbn great visionary leader cbn garu ","Bengaluru, India",1.5,"positive"
"2407","ncbn good seeing this looters will punishes them in coming elections  people verdict is mahadev verdict","USA",-1.05,"negative"
"2408","rakuraj mkstalin mamataofficial yadavakhilesh ncbn by the way i like your dp  neymev verdict","<U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0BCD><U+0BA8><U+0BBE><U+0B9F><U+0BC1>, <U+0BAA><U+0BBE><U+0BB0><U+0BA4><U+0BAE><U+0BCD>",0.5,"positive"
"2409","ncbnsir we deliberately need a sanitary pad wending machine   stanns girls high school phirangipuram guntur dt kindly please help","",2.1,"positive"
"2410","ncbn you took the words right out of ysjagan s mouth mamataofficial didi never trust his words he poached  mlas from opposition party in his state trying to play victim card in bengal he is a certified dirtiestpolitician in india ","",0.05,"positive"
"2411","itsmesrvs mosagadubabu ncbn jaitdp it was just a donation to maintain good relations with the party  he may not switch the party","",1.55,"positive"
"2412","vasilyzaitsev ncbn ysjagan mamataofficial really and they didnt resign  she doesnt need any such dirty game know  opposition is numerically weak and fractured in wb im card in bengal he is a certified dirtiestpolitician in india ","",-2.25,"negative"
"2413","ncbn corrupt people are joining anti modi brigade","India",-0.75,"negative"
"2414","thalafan ncbn if you want kcr telugu lets listen lafangi lathukurluchha  sanyasido you want that kind telugu mandatory in our ap telugu mandatory is by defaultas it is our mother telugu thalli","Ongole, India",-0.1,"negative"
"2415","jagansai ncbn can you tel me who opposite in that  parties ","Ongole, India",0,"neutral"
"2416","jagansai ncbn did any one say if bodi will give scs will not accept you guys will follow always gujrati news rahul already said we are okay to give scs","Ongole, India",1,"positive"
