"","tweets","location","Score","Sentiment"
"1105","chilllbruh pachamediamogud trspartyonline janasenaparty ysrcparty yes but thats the bad thing chilllbruh if janasenaparty builds on their own and fight for ap even i will also support but as per my view its not the case still i will feel that they will work for tdpnot even along with tdp","Hyderabad, India",0.3,"positive"
"1106","chilllbruh pachamediamogud trspartyonline janasenaparty ysrcparty if they work for tdp officially or unofficially that will be suicidal for the janasenaparty dont mix with tdp and protect your party","Hyderabad, India",0.25,"positive"
"1107","chilllbruh pachamediamogud trspartyonline my view  best thing for janasenaparty is not to go behind tdp packages and not to work for tdp and work along with ysrcparty until they build the party sufficiently to contest on their own to win the seats","Hyderabad, India",2.35,"positive"
"1108","trspartyonline sir im from telanganabut i still support janasenaparty  in andhra pradesh pawankalyan sir is the only hope for ap people plz support janasena party in andhra pradesh","Navi Mumbai, Maharashtra",1.25,"positive"
"1109","memikkygal ktrtrs ysjagan im from telanganabut i still support janasenaparty  in andhra pradesh pawankalyan sir is the only hope for ap people plz support janasena party in andhra pradesh","Navi Mumbai, Maharashtra",1.25,"positive"
"1110","pspkholic pawankalyan janasenaparty not favourable eluruitchchapuramor pittapuram","",0,"neutral"
"1111","pspkholic pawankalyan janasenaparty source","Jaggampeta",0,"neutral"
"1112","janasenaparty and moses said unto the people fear ye not stand still and see the salvation of the lord which he will shew to you to day for the egyptians whom ye have seen to day ye shall see them again no more for everexodus  from biblegod bless you","Sindhnur, India",1.25,"positive"
"1113","janasenaparty happy  sankranti","",0.75,"positive"
"1114","ncbn slammed his honor by joining congress  now trspartyonline  joins the league by teaming up with jagan who has abundant cases against himwrong move sir you should have collaborated with janasenaparty  at least x ","Hyderabad, India",2,"positive"
"1115","newsville rseshu ktrtrs ysjagan janasenaparty trspartyonline i am not intended that leader was supported i mean flowers personally support ed trs","Chittoor",1.25,"positive"
"1116","trspartyonline ktrtrs janasenaparty followers y do you worry about this and ask trspartyonline to support pawankalyan when he himself can create that impact when these two parties get alligned","India",0.35,"positive"
"1117","janasenasupport rseshu ktrtrs ysjagan the leader of janasenaparty asked his followers to vote for candidates whom they trust locally not in support for any party so dont confine this to the party its ur individual interest you supported trspartyonline","India",2.25,"positive"
"1118","ktrtrs realized that janasenaparty pawankalyan will be a potential threat in future hence trspartyonline is been friendly towards ysrcparty","Milpitas, CA",0,"neutral"
"1119","uttarandhranow konathalaramak so can we expect dadi veerabadarao from anakapalli t join janasenaparty","Milpitas, CA",0.65,"positive"
"1120","appikatlapavan ktrtrs ysjagan ktrtrs  knows pawankalyan gaur will e potential treat in future hence he is not interested with janasenaparty more the enmies the more stronger you become","Milpitas, CA",1,"positive"
"1121","pawankalyan janasenaparty sankrantiwithsenani janasenaelectionsymbol janasenaporatayatra tollywood janasenamanifestopawankalyan janasenaparty follow knowmore ","Hyderabad, India",0,"neutral"
"1122","pawankalyan janasenaparty sankrantiwithsenani janasenaelectionsymbol janasenaporatayatra mondaymotivation tollywood pawankalyan janasenaparty follow knowmore ","Hyderabad, India",0,"neutral"
"1124","janasenaparty i wish u all festivalsmy lovely god","Nellore, India",1.55,"positive"
"1125","thisissiva purna pawankalyan janasenaparty jaitdp ysrcparty check yesterday video ","",0,"neutral"
"1126","janasenaparty everyone should watch this ","",0,"neutral"
"1127","janasiniks this is a important messagemy uncle who never liked janasena until  months before became a janasena supporter after he joined a janasena whatsapp groupi am surprised  media is very powerfuljanasenaparty jspshatagniteam","",2.6,"positive"
"1128","newsville trspartyonline ktrtrs janasenaparty pawankalyan we are not worriedwe are just exposing and questioning the alliancewe did the when tdp joined with congressoppurtunistic and conventional politicstrs joining with ycp and tdp joining with congress will help janasena party","",-0.05,"negative"
"1129","thisissiva purna pawankalyan janasenaparty jaitdp ysrcparty pawan kalyan said many times that he is going alonetdp and ycp just doing false propoganda as they did in  ","",-0.6,"negative"
"1130","thisissiva pawankalyan janasenaparty jaitdp ysrcparty its a mind game believe in leadertdp and ycp both friendsthey will do mind game as they are scared of janasena party","",-0.5,"negative"
"1131","not much security for pawan kalyan sirjanasenaparty please put security as people are throwing things we have to be more careful after jagan attack ","",0.5,"positive"
"1132","sankrathi special pawankalyan dhanushkraja janasenaparty sidduofficial politicalsena besrisri dhanushfansx ashrdhanush dhanushfanclub ","nellore",0.8,"positive"
"1133","eliyaspspk trspartyonline ktrtrs janasenaparty pawankalyan thank you brothanks for understanding our painand thanks for supporting janasenaparty tcoubpndnepir","Narsipatnam, India",2.85,"positive"
"1134","endhukureturns janasenaparty no bro you are wrong pawan kalyan will win single digits only ","Newzealand",-0.25,"negative"
"1135","mudragada should not split votes selling his selfrespect  via youtube pawankalyan janasenaparty ysjagan ysrcparty jaitdp kapsrocks themohanbabu lakshmimanchu ktrtrs","Berlin, Germany",0.5,"positive"
"1136","you stupid illiterates first wait and see what they are meeting for then cryappreciate  to all non voters of ap what the fuck you caredcrying about ap  or jsp   ktrtrs ysrcparty ysjagan janasenaparty ","Tennessee, USA",-2.25,"negative"
"1137","yadavvprabhakar janasenaparty rey lafoot ayana cheppindhi revenge politics is making him afraid of and not good for political system ani dont think like yellow media","",-0.5,"negative"
"1138","trspartyonline ktrtrs sir im from telanganabut i still support janasenaparty  in andhra pradesh pawankalyan sir is the only hope for ap people plz support janasena party in andhra pradesh","Ramakrishnapur",1.25,"positive"
"1139","one believes in useless yatras ysjagan ysrcpartyone believes in media managing ncbn jaitdpone believes in creating awareness in people pawankalyan janasenaparty its our turn now people of andhra pradesh to choose the one who fights for our rights and development","Hyderabad, India",-0.75,"negative"
"1140","shantisingaluri  sir kindly lodge a complaint against abn for fake news on our janasenaparty pawankalyan  weve to fight legally ","Hyderabad, India",-0.45,"negative"
"1141","janasenaparty  are we planning for any legal action on abn news channel for the misleadingfakeintentional creation of confusion in public today smt sharmila gaaru on trolls by tdp on her","Hyderabad, India",0.25,"positive"
"1142","andjai power star jaykurellajai janasenapawankalyan trendpspk hanaexxx janasenaparty  confusion in public today smt sharmila gaaru on trolls by tdp on her","Hyderabad, India",0.1,"positive"
"1143","janasenaparty  we to see ass hole speech by pavan kalyan but why ass hole mother fucker tdp came to andhra and supporter congress we know you bump of tdp dont try to come telgana you will have egg on your head","",-0.5,"negative"
"1144","janasenaparty puku jaga say you pk to jako simply blaming trs for tdp failure he is the big joker and tdp chamcha mot yo come telgana we willkeep  mmrod go and suck dick of tdp and congresss","",-2.35,"negative"
"1145","janasenaparty tdpcongress janasena trs will fuck you ass in telgana e is the big joker and tdp chamcha mot yo come telgana we willkeep  mmrod go and suck dick of tdp and congresss","",-2.1,"negative"
"1146","janasenaparty what is the use of this party we font need in telgana all telgana people know it is chamcha party of tdp there show be some mening if we are on earth  cheeeeeeeee","",0,"neutral"
"1147","janasenaparty all telgana people came to know you are chamcha of tdp we dont nee you free fucking speech in telgana na use less foool","",-0.25,"negative"
"1148","janasenaparty tdp jana sena making people bakara but telgana peopel are not bakar we proved andhra peopel need to prove","",0.6,"positive"
"1149","janasenaparty pls dont enter in to telgana with you ass hole friend tdp we font like any tdp ass hole in telagana fake party fake princess can you say one project which is developed by cbn inwehen he was ruling  years","",0.65,"positive"
"1150","emperornabeleon battalasatthi pkvenkata shankarpawankal chirufollower drsandeepjsp janasenaparty post  with liberalization reforms things have changed when govt privatizes oil railways and banks in future the public sector will further fall","",0.55,"positive"
"1151","battalasatthi pkvenkata shankarpawankal chirufollower drsandeepjsp janasenaparty no other country failed with having such huge potential like india all cuz of panchi  policies","",0,"neutral"
"1152","emperornabeleon battalasatthi pkvenkata shankarpawankal chirufollower drsandeepjsp janasenaparty public sector operated key sectors which form most gdp in venezuela btw u will see the public sector falling as workers are fleeing","",-1.55,"negative"
"1153","battalasatthi pkvenkata shankarpawankal chirufollower drsandeepjsp janasenaparty    low gdp india lo also centralised schemes are full of corruption and their efficiency is never good","",0.8,"positive"
"1154","battalasatthi pkvenkata shankarpawankal chirufollower drsandeepjsp janasenaparty which is why only sanjay gandhi could get licence for maruti only tatas birlas and ambanis who are close to family of gandhi got rich ade kada license raj goppatanam development","",0.5,"positive"
"1155","battalasatthi pkvenkata shankarpawankal chirufollower drsandeepjsp janasenaparty  then that means failure of industry is due to policies of nationalisation rightanis who are close to family of gandhi got rich ade kada license raj goppatanam development","",-0.25,"negative"
"1156","emperornabeleon battalasatthi pkvenkata shankarpawankal chirufollower drsandeepjsp janasenaparty coming to india with its large population and fat govt salaries and pensions public sector is bound to fall many vacant jobs arent being filled as govt has no money for future salaries and pensions","",-0.4,"negative"
